airbnb_listing_id,adr_vendidas,adr_ofertadas,ocupacao,pickup_13d,adr_fallback,adr,revpan,receita_77n
50059423,700.0,543.75,0.7792207792207793,0.43333333333333335,False,700.0,545.4545454545455,42000.0
50958684,1290.0,920.0,0.3246753246753247,0.07142857142857142,False,1290.0,418.83116883116884,32250.0
51453135,700.0,750.0,0.4675324675324676,0.453125,False,700.0,327.2727272727273,25200.000000000004
52059007,1000.0,915.5714,0.10389610389610393,0.1038961038961039,False,1000.0,103.89610389610394,8000.000000000004
52214716,1757.0,1657.0,0.19480519480519476,0.015873015873015872,False,1757.0,342.2727272727272,26354.999999999993
52266549,700.0,700.0,0.4675324675324676,0.3548387096774194,False,700.0,327.2727272727273,25200.000000000004
52354467,787.0,623.5,0.5194805194805194,0.3148148148148148,False,787.0,408.8311688311688,31479.999999999996
52596621,1289.0,1213.25,0.09090909090909094,0.09090909090909091,False,1289.0,117.18181818181822,9023.000000000002
52619006,500.0,480.0,0.5454545454545454,0.3333333333333333,False,500.0,272.7272727272727,20999.999999999996
52650644,800.0,750.0,0.35064935064935066,0.10714285714285714,False,800.0,280.5194805194805,21600.0
52758042,2750.0,3000.0,0.025974025974025983,0.025974025974025976,False,2750.0,71.42857142857146,5500.000000000003
52969803,385.0,350.0,0.38961038961038963,0.16071428571428573,False,385.0,150.0,11550.0
53008127,450.0,220.0,0.5194805194805194,0.0975609756097561,False,450.0,233.76623376623374,17999.999999999996
53113087,700.0,700.0,0.5584415584415585,0.20930232558139536,False,700.0,390.90909090909093,30100.000000000004
53133732,895.0,887.33335,0.24675324675324672,0.14705882352941177,False,895.0,220.8441558441558,17004.999999999996
53154219,711.0,589.6667,0.1558441558441559,0.1095890410958904,False,711.0,110.80519480519484,8532.000000000004
53175731,1199.0,1199.0,0.012987012987012991,0.012987012987012988,False,1199.0,15.571428571428577,1199.0000000000005
53280496,380.0,380.0,0.8311688311688312,0.38095238095238093,False,380.0,315.84415584415586,24320.0
53314692,520.0,537.1667,0.49350649350649356,0.15217391304347827,False,520.0,256.62337662337666,19760.000000000004
53325047,600.0,450.0,0.5194805194805194,0.1956521739130435,False,600.0,311.68831168831167,24000.0
53340772,400.0,445.0,0.4155844155844156,0.18181818181818182,False,400.0,166.23376623376623,12800.0
53445765,360.0,400.0,0.5064935064935066,0.13636363636363635,False,360.0,182.33766233766235,14040.000000000002
53458717,410.0,386.66667,0.5584415584415585,0.19047619047619047,False,410.0,228.96103896103898,17630.0
53474066,720.0,850.0,0.6883116883116883,0.04,False,720.0,495.5844155844156,38160.0
53717416,715.0,644.0,0.4025974025974026,0.25806451612903225,False,715.0,287.8571428571429,22165.000000000004
53733977,390.0,360.0,0.7142857142857143,0.35294117647058826,False,390.0,278.57142857142856,21450.0
